movieId,title,genres,director_name,imdb_score,duration,budget,language,country,content_rating,num_voted_users,plot_keywords
5283,National Lampoon's Van Wilder (2002),Comedy,Walt Becker,6.4,94.0,6000000.0,English,Germany,R,89128,college|love|party|reporter|tuition
5285,Lucky Break (2001),Comedy|Crime,Peter Cattaneo,6.2,107.0,6000000.0,English,UK,PG-13,1940,escape|prison|prison escape|sadism|solitary confinement
5293,Changing Lanes (2002),Drama|Thriller,Roger Michell,6.5,91.0,45000000.0,English,USA,R,57281,car accident|feud|lawyer|revenge|road rage
5294,Frailty (2001),Crime|Drama|Thriller,Bill Paxton,7.3,100.0,11000000.0,English,USA,R,59982,demon|fbi|fbi agent|murder|religious fanatic
5296,"Sweetest Thing, The (2002)",Comedy|Romance,Roger Kumble,5.1,90.0,43000000.0,English,USA,R,46158,female removes her clothes|roommate|voyeur|voyeurism|wedding
5299,My Big Fat Greek Wedding (2002),Comedy|Romance,Joel Zwick,6.6,95.0,5000000.0,English,USA,PG,102071,baptism|greek|greek restaurant|prejudice|travel agency
5308,Three Men and a Baby (1987),Comedy,Leonard Nimoy,5.9,102.0,11000000.0,English,USA,PG,36918,1980s|baby|heroin|package|questioned by police
5312,Murder by Numbers (2002),Crime|Thriller,Barbet Schroeder,6.1,115.0,50000000.0,English,USA,R,43574,disposing of a dead body|high school student|murder|sociopath|teenage boy
5312,Murder by Numbers (2002),Crime|Thriller,Barbet Schroeder,6.1,115.0,50000000.0,English,USA,R,43575,disposing of a dead body|high school student|murder|sociopath|teenage boy
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller,Chuck Russell,5.5,100.0,60000000.0,English,USA,PG-13,102129,desert|king|showdown|sorceress|warrior
5319,Nine Queens (Nueve reinas) (2000),Crime|Thriller,Fabián Bielinsky,7.9,114.0,1500000.0,Spanish,Argentina,R,38215,con artist|hotel|partner|scam|stamp
5323,Jason X (2002),Horror|Sci-Fi|Thriller,James Isaac,4.4,85.0,11000000.0,English,USA,R,38985,jason voorhees|lake|machete|scientist|slasher
5324,Life or Something Like It (2002),Comedy|Romance,Stephen Herek,5.8,103.0,40000000.0,English,USA,PG-13,19364,football|homeless man|interview|psychic|reporter
5329,"Salton Sea, The (2002)",Crime|Drama|Thriller,D.J. Caruso,7.2,103.0,18000000.0,English,USA,R,26730,male in shower|murder|neighbor neighbor relationship|remote control car|sex scene
5347,Deuces Wild (2002),Drama,Scott Kalvert,5.6,96.0,10000000.0,English,USA,R,6200,1950s|drug overdose|gang|gang war|new york city
5348,Hollywood Ending (2002),Comedy|Drama,Woody Allen,6.6,112.0,16000000.0,English,USA,PG-13,21613,blind|director|psychosomatic blindness|self deprecating|studio
5349,Spider-Man (2002),Action|Adventure|Sci-Fi|Thriller,Sam Raimi,7.3,121.0,139000000.0,English,USA,PG-13,544665,evil|goblin|spider|spider man|superhero
5361,White Fang (1991),Adventure,Randal Kleiser,6.7,107.0,14000000.0,English,USA,PG,15730,alaska|dog|friendship|gold|yukon
5363,"New Guy, The (2002)",Comedy,Ed Decter,5.9,92.0,13000000.0,English,USA,PG-13,28805,cheerleader|geek|high school|prison|reference to janet jackson
5364,Unfaithful (2002),Drama|Thriller,Adrian Lyne,6.7,124.0,50000000.0,English,USA,R,63067,erotic thriller|infidelity|marital infidelity|unfaithfulness|wife's lover murdered by husband
5377,About a Boy (2002),Comedy|Drama|Romance,Chris Weitz,7.1,101.0,30000000.0,English,UK,PG-13,144021,boy|friend|imaginary son|single father|single mother
5378,Star Wars: Episode II - Attack of the Clones (2002),Action|Adventure|Sci-Fi|IMAX,George Lucas,6.7,142.0,115000000.0,English,USA,PG,464310,martial arts|murdered before giving protagonist information|part computer animation|prequel|prequel to cult film
5379,"Believer, The (2001)",Drama,Henry Bean,7.2,98.0,1500000.0,English,USA,R,30314,jew|jewish nazi|nazism|racism|skinhead
5380,"Importance of Being Earnest, The (2002)",Comedy|Drama|Romance,Oliver Parker,6.9,97.0,15000000.0,English,UK,PG,18966,comedy of manners|false identity|farce|love|period drama
5387,Enough (2002),Drama|Thriller,Michael Apted,5.6,115.0,38000000.0,English,USA,PG-13,30667,abusive husband|escape|intimate partner homicide|marriage|woman wearing only a man's shirt
5388,Insomnia (2002),Action|Crime|Drama|Mystery|Thriller,Christopher Nolan,7.2,118.0,46000000.0,English,USA,R,218771,detective|insomnia|murder|partner|police
5389,Spirit: Stallion of the Cimarron (2002),Adventure|Animation|Children|Western,Kelly Asbury,7.0,83.0,80000000.0,English,USA,G,44143,cavalry|escape|herd|stallion|wild stallion
5391,Thirteen Conversations About One Thing (a.k.a. 13 Conversations) (2001),Drama,Jill Sprecher,7.1,104.0,4500000.0,English,USA,R,8603,attorney|happiness|house cleaner|physics|professor
5400,"Sum of All Fears, The (2002)",Drama|Thriller,Phil Alden Robinson,6.4,124.0,68000000.0,English,USA,PG-13,86504,analyst|cia|nuclear bomb|nuclear weapons|russia
5401,Undercover Brother (2002),Comedy,Malcolm D. Lee,5.8,86.0,25000000.0,English,USA,PG-13,29661,african american|cadillac|disguise|secret agent|undercover
5410,Silent Running (1972),Drama|Sci-Fi,Douglas Trumbull,6.7,89.0,1000000.0,English,USA,GP,20678,forest|greenhouse|plant|robot|space
5414,Bad Company (2002),Action|Comedy|Crime,Joel Schumacher,5.6,116.0,70000000.0,English,USA,PG-13,39659,cia|cia agent|terrorist|twin|twin brother
5415,Divine Secrets of the Ya-Ya Sisterhood (2002),Comedy|Drama,Callie Khouri,6.0,116.0,27000000.0,English,USA,PG-13,15352,flashback|interview|louisiana|playwright|secret society
5418,"Bourne Identity, The (2002)",Action|Mystery|Thriller,Doug Liman,7.9,119.0,60000000.0,English,USA,PG-13,407601,amnesia|assassin|money|political thriller|three word title
5419,Scooby-Doo (2002),Adventure|Children|Comedy|Fantasy|Mystery,Raja Gosnell,4.9,86.0,84000000.0,English,USA,PG,71424,amusement park|island|motorcycle|scooby doo|tough girl
5420,Windtalkers (2002),Action|Drama|War,John Woo,6.0,153.0,115000000.0,English,USA,R,55994,code|duty|steel helmet|u.s. marine|u.s. soldier
5421,"Dangerous Lives of Altar Boys, The (2002)",Drama,Peter Care,7.1,104.0,12000000.0,English,USA,R,12047,book|boy|catholic|comic book|friend
5424,Harvard Man (2001),Crime|Drama|Romance|Thriller,James Toback,4.9,99.0,5500000.0,English,USA,R,3754,basketball|cheerleader|college|harvard|philosophy
5440,She Wore a Yellow Ribbon (1949),Western,John Ford,7.4,103.0,1600000.0,English,USA,Unrated,11920,captain|cavalry|fort|retirement|yellow ribbon
5443,Juwanna Mann (2002),Comedy,Jesse Vaughan,4.5,91.0,15600000.0,English,USA,PG-13,5312,basketball|dodge viper|hit in the crotch|male nudity|the star spangled banner
5444,Lilo & Stitch (2002),Adventure|Animation|Children|Sci-Fi,Dean DeBlois,7.2,85.0,80000000.0,English,USA,PG,117212,alien|escape|fugitive|hawaii|social worker
5445,Minority Report (2002),Action|Crime|Mystery|Sci-Fi|Thriller,Steven Spielberg,7.7,145.0,102000000.0,English,USA,PG-13,399651,future|murder|neo noir|washington d.c.|year 2054
5446,Rabbit-Proof Fence (2002),Adventure|Drama,Phillip Noyce,7.5,94.0,6000000.0,Aboriginal,Australia,PG,23486,aborigine|based on true story|colonialism|fence|half caste
5447,Sunshine State (2002),Drama,John Sayles,6.9,141.0,5600000.0,English,USA,PG-13,3433,african american|business|coastline|florida|real estate
5448,Hey Arnold! The Movie (2002),Adventure|Animation|Children|Comedy,Tuck Tucker,5.9,76.0,3000000.0,English,USA,PG,4564,castle thunder|document|neighborhood|punctuation in title|villain arrested
5449,Mr. Deeds (2002),Comedy|Romance,Steven Brill,5.8,96.0,50000000.0,English,USA,PG-13,110432,abbreviation in title|reporter|small town|sudden wealth|unknowing heir
5450,Lovely & Amazing (2001),Comedy|Drama|Romance,Nicole Holofcener,6.9,91.0,250000.0,English,USA,R,6041,african american|dog|homecoming queen|insecurity|surgery
5458,Like Mike (2002),Children|Comedy|Fantasy,John Schultz,5.1,99.0,30000000.0,English,USA,PG,15074,basketball|lightning|nba|orphanage|shoe
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),Action|Comedy|Sci-Fi,Barry Sonnenfeld,6.1,88.0,140000000.0,English,USA,PG-13,270207,alien|lingerie|lingerie model|m.i.b.|pug
5462,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,John Stainton,5.4,90.0,13000000.0,English,Australia,PG,5663,cia|crocodile|satellite|snake|spider
5463,Reign of Fire (2002),Action|Adventure|Fantasy,Rob Bowman,6.2,101.0,60000000.0,English,USA,PG-13,107859,castle|dragon|fire breathing dragon|militia|survival
5464,Road to Perdition (2002),Crime|Drama,Sam Mendes,7.7,117.0,80000000.0,English,USA,R,200359,1930s|blood|gun|on the run|revenge
5472,1776 (1972),Children|Drama|Musical,Peter H. Hunt,7.6,168.0,4000000.0,English,USA,PG,6303,continental congress|debate|declaration of independence|massachusetts|pennsylvania
5476,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,Rick Rosenthal,4.1,94.0,15000000.0,English,USA,R,26905,cult film|halloween|killer|michael myers|serial killer
5478,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,Ellory Elkayem,5.4,99.0,30000000.0,English,USA,PG-13,43764,creature feature|human versus spider|spider|spider feature|woman sheriff
5479,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,Kathryn Bigelow,6.7,138.0,100000000.0,English,UK,PG-13,49311,courage|radiation sickness|radioactive contamination|sea|test launch
5480,Stuart Little 2 (2002),Children|Comedy,Rob Minkoff,5.4,77.0,120000000.0,English,USA,PG,36471,anthropomorphic mouse|falcon|marshmallow|second part|soccer
5481,Austin Powers in Goldmember (2002),Comedy,Jay Roach,6.2,94.0,63000000.0,English,USA,PG-13,162909,fem bot|prison|seductive fembot|spy|time travel
5485,Tadpole (2002),Comedy|Drama|Romance,Gary Winick,6.3,78.0,150000.0,English,USA,PG-13,5178,best friend|boy|french|friend|love
5499,Robin and Marian (1976),Adventure|Drama|Romance,Richard Lester,6.6,106.0,5000000.0,English,USA,PG,8930,crusades|friar|robin hood|sheriff|sheriff of nottingham
5501,"Master of Disguise, The (2002)",Comedy|Mystery,Perry Andelin Blake,3.3,80.0,16000000.0,English,USA,PG,18254,disguise|mask|master of disguise|restaurant|waiter
5502,Signs (2002),Horror|Sci-Fi|Thriller,M. Night Shyamalan,6.7,106.0,72000000.0,English,USA,PG-13,271592,crop circle|faith|farm|glass of water|loss of faith
5504,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,Robert Rodriguez,5.1,100.0,38000000.0,English,USA,PG,44885,island|mad scientist|scientist|sequel|spy
5505,"Good Girl, The (2002)",Comedy|Drama,Miguel Arteta,6.5,93.0,5000000.0,English,USA,R,37952,dysfunctional marriage|marijuana|small town|store|trying to conceive
5506,Blood Work (2002),Crime|Drama|Mystery|Thriller,Clint Eastwood,6.4,110.0,50000000.0,English,USA,R,34356,boat|heart transplant|murder|serial killer|sister
5507,xXx (2002),Action|Crime|Thriller,Rob Cohen,5.8,132.0,70000000.0,English,USA,PG-13,142569,agent|nsa|nsa agent|prague|russian
5513,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,David Raynr,5.4,113.0,3000000.0,English,USA,R,1466,actor name in title|colon in title|four word title|live performance|satire
5523,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,Ron Underwood,3.8,95.0,100000000.0,English,USA,PG-13,20295,casino|future|laser gun|moon|nightclub
5524,Blue Crush (2002),Adventure|Drama|Romance,John Stockwell,5.6,104.0,30000000.0,English,USA,PG-13,26066,bikini|female surfer|sister sister relationship|surfing contest|swimsuit
5528,One Hour Photo (2002),Drama|Thriller,Mark Romanek,6.8,96.0,12000000.0,English,USA,R,97938,insanity|photo lab|photo shop|photography|voyeur
5529,Serving Sara (2002),Comedy|Romance,Reginald Hudlin,5.3,99.0,29000000.0,English,Germany,PG-13,14315,divorce|divorce papers|new york|process server|texas
5531,Undisputed (2002),Drama,Walter Hill,6.1,94.0,20000000.0,English,USA,R,21542,boxing|fight|heavyweight champion|iceman|prison
5556,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,William Malone,3.3,101.0,42000000.0,English,UK,R,17309,bondage gear|bound and gagged|hung by one's wrists|tied to a chair|tied to a table
5563,City by the Sea (2002),Crime|Drama,Michael Caton-Jones,6.2,108.0,60000000.0,English,USA,R,21319,beach|grandson|murder|new york city|police
5564,Swimfan (2002),Thriller,John Polson,5.0,85.0,8500000.0,English,USA,PG-13,16300,high school|hospital|new jersey|stanford university|swimming
5572,Barbershop (2002),Comedy,Tim Story,6.3,102.0,12000000.0,English,USA,PG-13,22147,barber|barbershop|blaxploitation|loan shark|theft
5573,Stealing Harvard (2002),Comedy|Crime,Bruce McCulloch,5.1,85.0,25000000.0,English,USA,PG-13,11211,black humor|crying during sex|harvard|humor|man with glasses
5573,Stealing Harvard (2002),Comedy|Crime,Bruce McCulloch,5.1,85.0,25000000.0,English,USA,PG-13,11211,black humor|crying during sex|harvard|humor|man with glasses
5574,"Transporter, The (2002)",Action|Crime,Louis Leterrier,6.8,92.0,21000000.0,English,France,PG-13,237248,bar|gunfight|human trafficking|mixed martial arts|tire iron
5577,Igby Goes Down (2002),Comedy|Drama,Burr Steers,7.0,99.0,9000000.0,English,USA,R,29058,boy|mistress|money|schizophrenic|school
5596,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,Patrick Read Johnson,5.3,100.0,3000000.0,English,USA,PG,2580,alien|halloween|killer robot|outer space|wrestler costume
5609,Ballistic: Ecks vs. Sever (2002),Action|Thriller,Wych Kaosayananda,3.6,91.0,70000000.0,English,USA,R,16761,blood splatter|camera shot from inside human body|combat|die hard scenario|fbi
5610,"Banger Sisters, The (2002)",Comedy|Drama,Bob Dolman,5.6,98.0,10000000.0,English,USA,R,12388,bartender|groupie|lawyer|road trip|writer
5611,"Four Feathers, The (2002)",Adventure|War,Shekhar Kapur,6.5,125.0,35000000.0,English,UK,PG-13,28130,male nudity|naked dead man|nudity|sex|whipping
5613,8 Women (2002),Comedy|Crime|Musical|Mystery,François Ozon,7.1,111.0,8000000.0,French,France,R,23660,cook|industrialist|secret|snowstorm|suspect
5617,Secretary (2002),Comedy|Drama|Romance,Steven Shainberg,7.1,104.0,4000000.0,English,USA,R,67949,bdsm|employer employee relationship|hospital|mental hospital|secretary
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,Hayao Miyazaki,8.6,125.0,19000000.0,Japanese,Japan,PG,417971,anime|bathhouse|pig|spirit|work
5620,Sweet Home Alabama (2002),Comedy|Romance,Andy Tennant,6.1,108.0,38000000.0,English,USA,PG-13,83786,alabama|divorce|divorce papers|husband wife relationship|new york city
5621,"Tuxedo, The (2002)",Action|Comedy,Kevin Donovan,5.3,98.0,60000000.0,English,USA,PG-13,61966,chauffeur|hospital|secret agent|spying|tuxedo
5625,Moonlight Mile (2002),Drama|Romance,Brad Silberling,6.7,112.0,21000000.0,English,USA,PG-13,11983,1970s|death|district attorney|fiancee|watching television
5628,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,Gérard Krawczyk,6.6,94.0,15300000.0,French,France,R,29392,french|inheritance|japan|letter|police detective hero
5629,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,Mike Nawrocki,6.6,82.0,14000000.0,English,USA,G,3135,anthropomorphism|pirate|pirate ship|tomato|whale
5630,Red Dragon (2002),Crime|Mystery|Thriller,Brett Ratner,7.2,124.0,78000000.0,English,Germany,R,204063,criminal profile|fbi agent|madman|tabloid reporter|tragic villain
5632,Bloody Sunday (2002),Drama,Paul Greengrass,7.7,107.0,2000000.0,English,UK,R,19732,civil rights|irish|march|northern ireland|protest march
5636,Welcome to Collinwood (2002),Comedy|Crime,Anthony Russo,6.4,86.0,12000000.0,English,USA,R,12559,boxing knockout|heist|implied sex|keys|prison
5664,Brown Sugar (2002),Romance,Rick Famuyiwa,6.5,109.0,8000000.0,English,USA,PG-13,5971,basketball|hip hop|rap music|record company|writer
5666,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,Roger Avary,6.7,110.0,4000000.0,English,USA,R,44339,bisexual|college|drug dealer|drugs|student
5667,Tuck Everlasting (2002),Drama|Fantasy,Jay Russell,6.7,90.0,15000000.0,English,USA,PG,17983,fountain of youth|immortality|secret|woods|young man
5668,White Oleander (2002),Drama,Peter Kosminsky,7.2,109.0,16000000.0,English,USA,PG-13,25549,california|foster home|love|oleander|prison
5669,Bowling for Columbine (2002),Documentary,Michael Moore,8.0,120.0,4000000.0,English,Germany,R,123090,bank|columbine|columbine high school killings|firearm|school shooting
5673,Punch-Drunk Love (2002),Comedy|Drama|Romance,Paul Thomas Anderson,7.3,95.0,25000000.0,English,USA,R,109855,harmonium|love|phone sex|pudding|sister
5675,Swept Away (2002),Comedy|Romance,Guy Ritchie,3.6,89.0,10000000.0,English,UK,R,13145,island|sailor|storm|stranded|vacation
5678,Formula 51 (2001),Action|Comedy|Crime|Thriller,Ronny Yu,6.3,93.0,28000000.0,English,UK,R,42876,american in the uk|drug lord|drugs|gangster|organized crime
5680,Auto Focus (2002),Crime|Drama,Paul Schrader,6.6,105.0,7000000.0,English,USA,R,11387,friendship|photography|radio|sex addict|video
5685,Real Women Have Curves (2002),Comedy|Drama,Patricia Cardoso,7.0,90.0,3000000.0,English,USA,PG-13,6000,education|factory|high school|mexican american|religious icon
5712,Blow Out (1981),Mystery|Thriller,Brian De Palma,7.4,107.0,18000000.0,English,USA,R,27629,conspiracy|political conspiracy|recording|sound|truth
5768,Modern Problems (1981),Comedy|Fantasy,Ken Shapiro,5.0,93.0,8000000.0,English,USA,PG,3904,air traffic controller|nuclear waste|orgasm|telekinesis|voodoo
5784,Ghost Ship (2002),Horror,Steve Beck,5.5,91.0,35000000.0,English,USA,R,75920,decapitation|ghost ship|passenger|severed head|torso cut in half
5785,Jackass: The Movie (2002),Action|Comedy|Documentary,Jeff Tremaine,6.6,87.0,5000000.0,English,USA,R,67992,alligator|golf|japan|panda|stunt
5788,All or Nothing (2002),Drama,Mike Leigh,7.6,121.0,9000000.0,English,UK,R,8161,love|neighbor|single parent|supermarket|working class
5791,Frida (2002),Drama|Romance,Julie Taymor,7.4,123.0,12000000.0,English,USA,R,61651,art|bisexual|marriage|pain|revolutionary
5803,I Spy (2002),Action|Adventure|Comedy|Crime,Betty Thomas,5.4,97.0,70000000.0,English,USA,PG-13,41663,boxer|espionage|spy|stealth|top secret
5804,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,Michael Lembeck,5.5,104.0,60000000.0,English,USA,G,34561,christmas|magic|santa claus|son|toy
5809,Femme Fatale (2002),Crime|Thriller,Brian De Palma,6.3,114.0,35000000.0,English,France,R,28584,ambassador|cannes|identity|suicide|thief
5810,8 Mile (2002),Drama,Curtis Hanson,7.0,110.0,41000000.0,English,USA,R,187181,competition|contest|friend|self expression|white rapper
5812,Far from Heaven (2002),Drama|Romance,Todd Haynes,7.4,107.0,13500000.0,English,USA,PG-13,36542,african american|catastrophe|family relationships|farewell scene|therapy
5816,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,Chris Columbus,7.4,174.0,100000000.0,English,UK,PG,387616,bildungsroman|flying broom|invisibility cloak|monster|wizardry
5818,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,Carlos Carrera,6.8,118.0,1800000.0,Spanish,Mexico,R,11088,church|love|mexico|politics|priest
5829,Men with Brooms (2002),Comedy|Drama|Romance,Paul Gross,6.0,102.0,7500000.0,English,Canada,R,3709,championship|coach|curling|marriage|rural setting
5841,Return to the Blue Lagoon (1991),Adventure|Romance,William A. Graham,5.1,102.0,11000000.0,English,USA,PG-13,14129,baby|desert island|island|sequel|teenage girl
5872,Die Another Day (2002),Action|Adventure|Thriller,Lee Tamahori,6.1,133.0,142000000.0,English,UK,PG-13,169914,catfight|clinic|colonel|diamond|patricide
5873,The Emperor's Club (2002),Drama,Michael Hoffman,6.9,109.0,12500000.0,English,USA,PG-13,14354,classroom|fund raising|headmaster|reunion|roman
5874,Friday After Next (2002),Comedy,Marcus Raboy,5.8,85.0,20000000.0,English,USA,R,19284,apartment|christmas|christmas present|rent|security guard
5876,"Quiet American, The (2002)",Drama|Thriller|War,Phillip Noyce,7.1,101.0,30000000.0,English,UK,R,24019,american|french|saigon|vietnam|vietnamese
5880,Extreme Ops (2002),Action|Adventure|Crime|Thriller,Christian Duguay,4.5,93.0,40000000.0,English,UK,PG-13,4821,commercial|extreme sports|mountain|serbian|terrorist
5882,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,Ron Clements,7.1,95.0,140000000.0,English,USA,PG,71527,alien|cyborg|pirate|planet|treasure
5883,They (2002),Horror|Thriller,Robert Harmon,4.8,89.0,17000000.0,English,USA,PG-13,10885,darkness|friend|kiss|nightmare|suicide
5890,Elling (2001),Comedy|Drama,Petter Næss,7.6,89.0,15500000.0,Norwegian,Norway,R,12244,friendship|mental illness|poet|sex obsession|virgin
5900,Analyze That (2002),Comedy|Crime,Harold Ramis,5.9,96.0,60000000.0,English,USA,R,69319,blonde|mafia|mental illness|prison|second part
5902,Adaptation (2002),Comedy|Drama|Romance,Spike Jonze,7.7,81.0,19000000.0,English,USA,R,143251,book|orchid|screenwriter|thief|twin
5903,Equilibrium (2002),Action|Sci-Fi|Thriller,Kurt Wimmer,7.5,107.0,20000000.0,English,USA,R,261317,cleric|dystopia|fascist|law|neo noir
5927,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,Colin Higgins,5.8,114.0,35000000.0,English,USA,R,7748,chicken|governor|locker room|sheriff|texas
5941,Drumline (2002),Comedy|Drama|Musical|Romance,Charles Stone III,5.7,118.0,20000000.0,English,USA,PG-13,28649,drumline|drummer|fish out of water|marching band|university
5943,Maid in Manhattan (2002),Comedy|Romance,Wayne Wang,5.1,105.0,55000000.0,English,USA,PG-13,68417,hotel|maid|new york city|place name in title|the bronx
5944,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,Stuart Baird,6.4,116.0,60000000.0,English,USA,PG-13,58450,earth|federation|romulan|slave|space
5945,About Schmidt (2002),Comedy|Drama,Alexander Payne,7.2,125.0,30000000.0,English,USA,R,107557,highway travel|on the road|retirement|road movie|wedding
5952,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,Peter Jackson,8.7,172.0,94000000.0,English,USA,PG-13,1100446,epic|evil wizard|middle earth|ring|wizard
5954,25th Hour (2002),Crime|Drama,Spike Lee,7.7,108.0,15000000.0,English,USA,R,149528,bar|dream|drug dealing|nightclub|widower
5955,Antwone Fisher (2002),Drama,Denzel Washington,7.3,117.0,12500000.0,English,USA,PG-13,26493,black american|extortion|navy|psychiatrist|sailor
5956,Gangs of New York (2002),Crime|Drama,Martin Scorsese,7.5,216.0,100000000.0,English,USA,R,314033,butcher|civil war|gangster|new york city|revenge
5957,Two Weeks Notice (2002),Comedy|Romance,Marc Lawrence,6.1,101.0,60000000.0,English,USA,PG-13,85673,developer|divorce|lawyer|love|new york city
5959,Narc (2002),Crime|Drama|Thriller,Joe Carnahan,7.2,105.0,7500000.0,English,USA,R,34098,blood splatter|cover up|murder|police shootout|undercover
5970,My Girl (1991),Comedy|Drama|Romance,Howard Zieff,6.8,102.0,16500000.0,English,USA,PG-13,55895,best friend|funeral|girl|overalls|summer
5989,Catch Me If You Can (2002),Crime|Drama,Steven Spielberg,8.0,141.0,52000000.0,English,USA,PG-13,525801,attorney|cat and mouse|fbi|pan am|pilot
5991,Chicago (2002),Comedy|Crime|Drama|Musical,Rob Marshall,7.2,113.0,45000000.0,English,USA,PG-13,172080,fame|jail|jazz age|murder|vaudeville
5992,"Hours, The (2002)",Drama|Romance,Stephen Daldry,7.6,114.0,25000000.0,English,USA,PG-13,102123,housewife|lesbian|novel|party|reading
5994,Nicholas Nickleby (2002),Drama|Romance,Douglas McGrath,7.2,132.0,10000000.0,English,UK,PG,9395,boy|boys' school|death|friend|orphan
5995,"Pianist, The (2002)",Drama|War,Roman Polanski,8.5,150.0,35000000.0,English,France,R,497946,ghetto|holocaust|jewish|piano|warsaw ghetto
6006,Just Married (2003),Comedy|Romance,Shawn Levy,5.4,95.0,18000000.0,English,USA,PG-13,57479,fall|honeymoon|love|marriage|newlywed
6012,"Guy Thing, A (2003)",Comedy|Romance,Chris Koch,5.6,101.0,20000000.0,English,USA,PG-13,14147,bachelor party|climbing a tree|taxi|toilet|wedding
6013,Kangaroo Jack (2003),Action|Comedy,David McNally,4.4,89.0,60000000.0,English,USA,PG,23476,australia|body paint|kangaroo|mob|money
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,Fernando Meirelles,8.7,135.0,3300000.0,Portuguese,Brazil,R,533200,coming of age|male frontal nudity|male nudity|photographer|slum
6040,Darkness Falls (2003),Horror|Thriller,Jonathan Liebesman,4.9,96.0,11000000.0,English,USA,PG-13,25870,boy|darkness|light|tooth|tooth fairy
6041,Amen. (2002),Drama,Costa-Gavras,7.3,132.0,103000000.0,English,France,Unrated,11077,jesuit|jew|pope|priest|ss
6055,Sugar Hill (1994),Drama,Leon Ichaso,5.9,123.0,10000000.0,English,USA,R,3119,african american|harlem manhattan new york city|manhattan new york city|new york city|urination
6058,Final Destination 2 (2003),Horror|Thriller,David R. Ellis,6.2,90.0,26000000.0,English,USA,R,120786,car accident|death|freak accident|hospital|premonition
6060,"Guru, The (2002)",Comedy|Romance,Daisy von Scherler Mayer,5.4,94.0,11000000.0,English,UK,R,13622,bollywood|illegal immigrant|live television|restaurant|waiter
6063,May (2002),Drama|Horror,Lucky McKee,6.7,93.0,500000.0,English,USA,R,26773,case|doll|dry humor|friend|love
6078,Firefox (1982),Action|Sci-Fi|Thriller,Clint Eastwood,5.9,136.0,21000000.0,English,USA,PG,19832,fighter plane|jet fighter|refueling|russia|soviet union
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,Donald Petrie,6.4,116.0,50000000.0,English,USA,PG-13,156717,advertising executive|diamond|magazine|party|wager
6156,Shanghai Knights (2003),Action|Adventure|Comedy,David Dobkin,6.2,114.0,50000000.0,English,USA,PG-13,81444,1880s|arrow|imperial seal|murder|revenge
6158,"Jungle Book 2, The (2003)",Animation|Children,Steve Trenbirth,5.4,72.0,20000000.0,English,USA,G,11634,dog|jungle|shot gun|tiger|village
6159,All the Real Girls (2003),Drama|Romance,David Gordon Green,6.9,108.0,2500000.0,English,USA,R,9233,best friend|lake|love|small town|womanizer
6162,Gerry (2002),Adventure|Drama,Gus Van Sant,6.2,103.0,3500000.0,English,USA,R,15104,desert|friend|friendship|minimal dialogue|water
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,Carroll Ballard,7.4,118.0,2700000.0,English,USA,G,8856,black horse|boy horse relationship|horse|rescued by a horse|training
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,Ron Shelton,6.6,118.0,15000000.0,English,USA,R,17261,corrupt|criminal|investigation|lapd|police
6186,Gods and Generals (2003),Action|Drama|War,Ron Maxwell,6.3,280.0,56000000.0,English,USA,PG-13,13215,confederacy|hero|prequel|stonewall jackson|war hero
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,Alan Parker,7.5,130.0,50000000.0,English,USA,R,88270,activist|death|death row|murder|texas
6188,Old School (2003),Comedy,Todd Phillips,7.2,88.0,24000000.0,English,USA,R,185258,college|fraternity|friend|house|party
